Strategy,Magic,Date,TimeOpen,TimeClose,Direction,EntryPrice,StopLoss,TakeProfit,ResultPoints,ResultR,MAE_Points,MFE_Points,SMA200_Trend,Breakout_Volume,Duration_Minutes,Spread_Entry,OpeningRangeSize,ATR,YesterdayRange,DistanceBreakout,Dist_VWAP,Dist_London_H,Dist_London_L,Dist_Yesterday_H,Dist_Yesterday_L,Consec_Candles,DayOfWeek,Month
ny-reversion-pro-v3,12347,2025.01.02,16:36,17:08,SHORT,21110.50,21200.50,21083.50,2703.0,0.30,4532.0,2698.0,BELOW,2644,32,100,7425.0,29.40,75.50,-8320.00,-483.0,-17565.0,14760.0,-115.0,7435.0,2,Thursday,January
ny-reversion-pro-v3,12347,2025.01.03,16:34,19:10,SHORT,21246.37,21336.37,21219.37,-9002.0,-1.00,8997.0,776.0,BELOW,2236,156,100,7285.0,19.09,494.43,-8984.00,11673.9,-845.0,28347.0,-3978.0,45465.0,1,Friday,January
ny-reversion-pro-v3,12347,2025.01.07,16:52,18:14,LONG,21279.42,21189.42,21306.42,2701.0,0.30,7260.0,2699.0,BELOW,3477,82,100,7396.0,32.46,418.55,-11015.00,-15632.9,-42353.0,6342.0,-42353.0,-498.0,2,Tuesday,January
ny-reversion-pro-v3,12347,2025.01.08,16:38,17:02,SHORT,21207.97,21297.97,21180.97,2703.0,0.30,2319.0,2696.0,BELOW,2358,24,100,5252.0,20.27,520.52,-7568.00,5136.1,-40107.0,16935.0,-41063.0,10989.0,4,Wednesday,January
ny-reversion-pro-v3,12347,2025.01.10,16:38,16:41,LONG,20742.38,20652.38,20769.38,2701.0,0.30,1744.0,2698.0,BELOW,2969,3,100,4979.0,25.89,127.73,-6973.00,-17706.1,-45990.0,3221.0,-42376.0,-29603.0,3,Friday,January
ny-reversion-pro-v3,12347,2025.01.14,16:42,18:07,LONG,20704.63,20614.63,20731.63,2700.0,0.30,6942.0,2696.0,BELOW,3254,85,100,6531.0,24.97,391.90,-9151.00,-15032.4,-26506.0,15254.0,-21442.0,17748.0,3,Tuesday,January
ny-reversion-pro-v3,12347,2025.01.15,16:32,17:16,LONG,21129.24,21039.24,21156.24,2703.0,0.30,4887.0,2696.0,ABOVE,3391,44,100,4634.0,23.35,359.12,-7122.00,4682.0,-10824.0,46602.0,15432.0,51344.0,2,Wednesday,January
ny-reversion-pro-v3,12347,2025.01.16,16:36,16:58,LONG,21215.50,21125.50,21242.50,2700.0,0.30,5478.0,2694.0,ABOVE,3393,22,100,6535.0,24.98,535.97,-7913.00,-4727.4,-13620.0,13513.0,-6816.0,46781.0,2,Thursday,January
ny-reversion-pro-v3,12347,2025.01.17,17:02,17:13,LONG,21422.16,21332.16,21449.16,2701.0,0.30,687.0,2696.0,ABOVE,2523,11,100,5729.0,13.61,384.41,-6076.00,7600.0,-10774.0,26413.0,2328.0,40769.0,3,Friday,January
ny-reversion-pro-v3,12347,2025.01.20,16:32,16:59,SHORT,21565.03,21655.03,21538.03,2704.0,0.30,1462.0,2690.0,ABOVE,841,27,100,2475.0,11.12,90.50,-2713.00,6646.9,-6175.0,23630.0,10363.0,19413.0,1,Monday,January
ny-reversion-pro-v3,12347,2025.01.22,16:36,18:19,SHORT,21903.25,21993.25,21876.25,2702.0,0.30,4043.0,2697.0,ABOVE,1283,103,100,4986.0,11.50,445.75,-5057.00,9342.2,-48.0,52690.0,23285.0,67860.0,1,Wednesday,January
ny-reversion-pro-v3,12347,2025.01.24,16:38,16:58,SHORT,21884.24,21974.24,21857.24,2702.0,0.30,1563.0,2697.0,ABOVE,1406,20,100,2982.0,8.53,197.49,-3509.00,551.8,-5941.0,15942.0,-2090.0,17659.0,1,Friday,January
ny-reversion-pro-v3,12347,2025.01.27,16:42,16:44,LONG,21066.68,20976.68,21093.68,2702.0,0.30,571.0,2698.0,BELOW,3642,2,100,9541.0,25.13,136.38,-9957.00,-6771.4,-87697.0,43715.0,-56510.0,-42872.0,2,Monday,January
ny-reversion-pro-v3,12347,2025.01.28,17:00,17:23,SHORT,21348.26,21438.26,21321.26,-9000.0,-1.00,8999.0,98.0,BELOW,2073,23,100,7955.0,25.39,906.00,-8358.00,12655.0,-870.0,31432.0,-18727.0,71873.0,4,Tuesday,January
ny-reversion-pro-v3,12347,2025.01.30,16:44,17:17,SHORT,21435.44,21525.44,21408.44,2700.0,0.30,6934.0,2694.0,BELOW,2168,33,100,13026.0,21.66,324.31,-13352.00,-3636.7,-19009.0,13352.0,-13740.0,18691.0,1,Thursday,January
ny-reversion-pro-v3,12347,2025.01.31,16:40,17:24,LONG,21781.49,21691.49,21808.49,2702.0,0.30,3065.0,2698.0,ABOVE,2332,44,100,4638.0,15.46,323.61,-5633.00,5420.2,-6829.0,47957.0,15596.0,47957.0,1,Friday,January
ny-reversion-pro-v3,12347,2025.02.03,16:58,17:20,LONG,21273.99,21183.99,21300.99,2701.0,0.30,2021.0,2697.0,BELOW,3963,22,100,7641.0,29.46,251.75,-8522.00,13672.5,-57579.0,27484.0,19309.0,44484.0,3,Monday,February
ny-reversion-pro-v3,12347,2025.02.05,16:32,16:58,SHORT,21520.70,21610.70,21493.70,-9003.0,-1.00,8998.0,913.0,ABOVE,2057,26,100,5822.0,17.34,449.07,-6121.00,7715.9,-6172.0,19578.0,-6340.0,38567.0,5,Wednesday,February
ny-reversion-pro-v3,12347,2025.02.06,16:32,17:53,LONG,21693.32,21603.32,21720.32,2702.0,0.30,4569.0,2697.0,ABOVE,1592,81,100,1996.0,11.52,362.57,-1894.00,1239.4,-5367.0,29296.0,583.0,36840.0,1,Thursday,February
ny-reversion-pro-v3,12347,2025.02.07,16:48,17:48,LONG,21553.94,21463.94,21580.94,2700.0,0.30,6137.0,2696.0,ABOVE,3742,60,100,10623.0,27.55,176.60,-10915.00,-13757.4,-31671.0,3059.0,-22368.0,-4708.0,3,Friday,February
ny-reversion-pro-v3,12347,2025.02.10,16:34,16:58,LONG,21745.39,21655.39,21772.39,2701.0,0.30,643.0,2697.0,ABOVE,1740,24,100,2937.0,12.14,153.50,-3176.00,5955.0,-12526.0,23003.0,18649.0,33999.0,3,Monday,February
ny-reversion-pro-v3,12347,2025.02.11,16:52,17:08,LONG,21716.02,21626.02,21743.02,-9001.0,-1.00,8996.0,385.0,ABOVE,1477,16,100,2964.0,11.39,251.88,-3544.00,2094.3,-8076.0,13886.0,-8076.0,17112.0,3,Tuesday,February
ny-reversion-pro-v3,12347,2025.02.14,17:30,17:49,LONG,22023.21,21933.21,22050.21,2702.0,0.30,995.0,2698.0,ABOVE,1334,19,100,5366.0,10.23,370.21,-5373.00,-1975.9,-6884.0,16922.0,-1278.0,35743.0,1,Friday,February
ny-reversion-pro-v3,12347,2025.02.17,16:36,23:01,LONG,22158.65,22068.65,22185.65,-500.0,-0.06,1775.0,513.0,ABOVE,324,385,100,850.0,4.30,30.62,-975.00,114.0,-2863.0,14737.0,1325.0,4387.0,2,Monday,February
ny-reversion-pro-v3,12347,2025.02.19,16:42,18:12,SHORT,22153.47,22243.47,22126.47,2701.0,0.30,3006.0,2699.0,ABOVE,1234,90,100,1903.0,8.38,211.33,-2342.00,2894.2,-2656.0,11057.0,-8368.0,12765.0,1,Wednesday,February
ny-reversion-pro-v3,12347,2025.02.24,16:44,16:57,SHORT,21538.89,21628.89,21511.89,2702.0,0.30,2021.0,2699.0,BELOW,3151,13,100,8776.0,21.73,96.87,-8797.00,-1900.3,-54476.0,17011.0,-16901.0,-7214.0,2,Monday,February
ny-reversion-pro-v3,12347,2025.02.25,16:32,16:34,LONG,20945.06,20855.06,20972.06,2704.0,0.30,1728.0,2699.0,BELOW,3449,2,100,6330.0,27.51,443.38,-8571.00,-22960.8,-73422.0,113.0,-80097.0,-35759.0,3,Tuesday,February
ny-reversion-pro-v3,12347,2025.02.27,16:52,17:29,LONG,20974.58,20884.58,21001.58,2703.0,0.30,7138.0,2698.0,BELOW,3071,37,100,10400.0,25.55,340.33,-13150.00,-13313.9,-37639.0,13150.0,-37639.0,-3606.0,2,Thursday,February
ny-reversion-pro-v3,12347,2025.02.28,16:42,16:51,SHORT,20678.18,20768.18,20651.18,2705.0,0.30,1600.0,2699.0,BELOW,2891,9,100,8412.0,25.47,800.62,-9240.00,8594.5,-50002.0,26553.0,-65227.0,14835.0,6,Friday,February
ny-reversion-pro-v3,12347,2025.03.03,16:38,16:48,LONG,20810.15,20720.15,20837.15,2705.0,0.30,2112.0,2699.0,BELOW,3662,10,100,9950.0,34.74,86.38,-13175.00,-8558.4,-26750.0,39375.0,-17913.0,-9275.0,1,Monday,March
ny-reversion-pro-v3,12347,2025.03.04,16:44,16:58,SHORT,20202.74,20292.74,20175.74,-9001.0,-1.00,8998.0,1404.0,BELOW,4471,14,100,12059.0,37.68,802.75,-13760.00,-6882.9,-76254.0,17178.0,-87491.0,-7216.0,2,Tuesday,March
ny-reversion-pro-v3,12347,2025.03.05,16:36,16:37,LONG,20213.45,20123.45,20240.45,2705.0,0.30,1092.0,2699.0,BELOW,3769,1,100,5456.0,32.39,659.43,-5843.00,-17733.5,-36708.0,18249.0,-47694.0,18249.0,3,Wednesday,March
ny-reversion-pro-v3,12347,2025.03.06,16:44,17:00,LONG,20299.19,20209.19,20326.19,-9000.0,-1.00,8997.0,2475.0,BELOW,3272,16,100,11737.0,42.19,507.54,-13369.00,-7791.0,-17834.0,12052.0,-38702.0,12052.0,6,Thursday,March
ny-reversion-pro-v3,12347,2025.03.07,16:38,17:00,LONG,19798.80,19708.80,19825.80,2703.0,0.30,6527.0,2697.0,BELOW,4040,22,100,13550.0,30.44,643.94,-15935.00,-24715.9,-67873.0,361.0,-81273.0,-16879.0,3,Friday,March
ny-reversion-pro-v3,12347,2025.03.10,15:32,15:41,SHORT,19631.49,19721.49,19604.49,2702.0,0.30,4047.0,2697.0,BELOW,3441,9,100,7172.0,31.84,179.38,-9870.00,-15424.1,-57479.0,14242.0,-44929.0,-26991.0,2,Monday,March
ny-reversion-pro-v3,12347,2025.03.11,15:42,15:45,SHORT,19494.07,19584.07,19467.07,2700.0,0.30,2168.0,2692.0,BELOW,3203,3,100,8544.0,41.44,922.87,-11154.00,8720.9,-37546.0,25797.0,-63133.0,29154.0,2,Tuesday,March
ny-reversion-pro-v3,12347,2025.03.12,15:36,16:09,SHORT,19526.89,19616.89,19499.89,-9002.0,-1.00,8998.0,486.0,BELOW,3000,33,100,12862.0,31.67,546.43,-13896.00,-2752.7,-23464.0,29079.0,-13169.0,41474.0,1,Wednesday,March
ny-reversion-pro-v3,12347,2025.03.13,15:36,15:44,LONG,19317.41,19227.41,19344.41,2705.0,0.30,5958.0,2698.0,BELOW,3021,8,100,5916.0,26.59,398.88,-6562.00,-14623.5,-43087.0,1013.0,-44412.0,-4524.0,1,Thursday,March
ny-reversion-pro-v3,12347,2025.03.14,15:34,16:11,SHORT,19651.49,19741.49,19624.49,2703.0,0.30,3377.0,2699.0,BELOW,2497,37,100,6550.0,21.15,524.30,-7223.00,15775.2,-200.0,43090.0,-2179.0,50251.0,3,Friday,March
ny-reversion-pro-v3,12347,2025.03.17,15:34,15:51,LONG,19644.68,19554.68,19671.68,2702.0,0.30,2993.0,2697.0,BELOW,2931,17,100,5622.0,23.88,128.00,-7411.00,-5065.4,-19260.0,22128.0,-2397.0,10403.0,1,Monday,March
ny-reversion-pro-v3,12347,2025.03.18,15:58,15:59,LONG,19419.17,19329.17,19446.17,2703.0,0.30,113.0,2697.0,BELOW,2303,1,100,4923.0,18.36,399.88,-6210.00,-15018.1,-38673.0,2584.0,-52436.0,-12448.0,6,Tuesday,March
ny-reversion-pro-v3,12347,2025.03.19,15:34,16:51,SHORT,19670.20,19760.20,19643.20,2706.0,0.30,5199.0,2699.0,ABOVE,1534,77,100,6035.0,16.52,428.27,-6248.00,8774.3,-1620.0,27687.0,-15140.0,27687.0,7,Wednesday,March
ny-reversion-pro-v3,12347,2025.03.21,15:42,15:56,LONG,19502.78,19412.78,19529.78,2703.0,0.30,2700.0,2698.0,BELOW,2527,14,100,5300.0,18.23,369.11,-5537.00,-4345.3,-38681.0,10350.0,-38681.0,-1770.0,2,Friday,March
ny-reversion-pro-v3,12347,2025.03.24,15:32,16:06,LONG,20139.32,20049.32,20166.32,2702.0,0.30,1614.0,2698.0,ABOVE,1688,34,100,2578.0,10.81,57.75,-2510.00,7378.5,-2510.0,73542.0,22842.0,28617.0,1,Monday,March
